dist_mi_min,dist_mi_max,weight_lbs_min,weight_lbs_max,rate
301,350,3600,3699,4017
301,350,3700,3799,4091
301,350,3800,3899,4166
301,350,3900,3999,4242
301,350,4000,4199,4356
301,350,4200,4399,4510
301,350,4400,4599,4662
301,350,4600,4799,4814
301,350,4800,4999,4966
301,350,5000,5199,5119
301,350,5200,5399,5272
301,350,5400,5599,5425
301,350,5600,5799,5577
301,350,5800,5999,5730
301,350,6000,6199,5883
301,350,6200,6399,6036
301,350,6400,6599,6188
301,350,6600,6799,6341
301,350,6800,6999,6493
301,350,7000,7199,6648
301,350,7200,7399,6801
301,350,7400,7599,6953
301,350,7600,7799,7106
301,350,7800,7999,7259
301,350,8000,8199,7410
301,350,8200,8399,7557
301,350,8400,8599,7706
301,350,8600,8799,7852
301,350,8800,8999,8000
301,350,9000,9199,8149
301,350,9200,9399,8296
301,350,9400,9599,8445
301,350,9600,9799,8593
301,350,9800,9999,8741
301,350,10000,10199,8889
301,350,10200,10399,9036
301,350,10400,10599,9184
301,350,10600,10799,9331
301,350,10800,10999,9481
301,350,11000,11199,9629
301,350,11200,11399,9776
301,350,11400,11599,9926
301,350,11600,11799,10074
301,350,11800,11999,10221
301,350,12000,12499,10452
301,350,12500,12999,10763
301,350,13000,13499,11077
301,350,13500,13999,11388
301,350,14000,14499,11701
301,350,14500,14999,12012
301,350,15000,15499,12324
301,350,15500,15999,12638
301,350,16000,16499,12918
301,350,16500,16999,13199
301,350,17000,17499,13480
301,350,17500,17999,13761
301,350,18000,18499,14044
301,350,18500,18999,14324
301,350,19000,19499,14605
301,350,19500,19999,14886
301,350,20000,20499,15167
301,350,20500,20999,15448
301,350,21000,21499,15730
301,350,21500,21999,16011
301,350,22000,22499,16291
301,350,22500,22999,16573
301,350,23000,23499,16853
301,350,23500,23999,17135
351,400,1000,1099,1793
351,400,1100,1199,1902
351,400,1200,1299,2013
351,400,1300,1399,2124
351,400,1400,1499,2233
351,400,1500,1599,2345
351,400,1600,1699,2455
351,400,1700,1799,2566
351,400,1800,1899,2676
351,400,1900,1999,2787
351,400,2000,2099,2881
351,400,2100,2199,2959
351,400,2200,2299,3038
351,400,2300,2399,3117
351,400,2400,2499,3194
351,400,2500,2599,3274
351,400,2600,2699,3352
351,400,2700,2799,3430
351,400,2800,2899,3508
351,400,2900,2999,3587
351,400,3000,3099,3666
351,400,3100,3199,3743
351,400,3200,3299,3822
351,400,3300,3399,3901
351,400,3400,3499,3979
351,400,3500,3599,4058
351,400,3600,3699,4136
351,400,3700,3799,4216
351,400,3800,3899,4293
351,400,3900,3999,4373
351,400,4000,4199,4489
351,400,4200,4399,4649
351,400,4400,4599,4806
351,400,4600,4799,4965
351,400,4800,4999,5125
351,400,5000,5199,5283
351,400,5200,5399,5442
351,400,5400,5599,5600
351,400,5600,5799,5759
351,400,5800,5999,5916
351,400,6000,6199,6076
351,400,6200,6399,6235
351,400,6400,6599,6393
351,400,6600,6799,6552
351,400,6800,6999,6710
351,400,7000,7199,6868
351,400,7200,7399,7026
351,400,7400,7599,7186
351,400,7600,7799,7345
351,400,7800,7999,7504
351,400,8000,8199,7660
351,400,8200,8399,7813
351,400,8400,8599,7967
351,400,8600,8799,8120
351,400,8800,8999,8274
351,400,9000,9199,8426
351,400,9200,9399,8581
351,400,9400,9599,8733
351,400,9600,9799,8886
351,400,9800,9999,9040
351,400,10000,10199,9193
351,400,10200,10399,9348
351,400,10400,10599,9500
351,400,10600,10799,9654
351,400,10800,10999,9807
351,400,11000,11199,9961
351,400,11200,11399,10113
351,400,11400,11599,10268
351,400,11600,11799,10420
351,400,11800,11999,10573
351,400,12000,12499,10814
351,400,12500,12999,11139
351,400,13000,13499,11464
351,400,13500,13999,11790
351,400,14000,14499,12114
351,400,14500,14999,12441
351,400,15000,15499,12764
351,400,15500,15999,13090
351,400,16000,16499,13383
351,400,16500,16999,13675
351,400,17000,17499,13968
351,400,17500,17999,14261
351,400,18000,18499,14553
351,400,18500,18999,14845
351,400,19000,19499,15137
351,400,19500,19999,15431
351,400,20000,20499,15723
351,400,20500,20999,16015
351,400,21000,21499,16308
351,400,21500,21999,16599
351,400,22000,22499,16893
351,400,22500,22999,17186
351,400,23000,23499,17477
351,400,23500,23999,17771
401,450,1000,1099,1829
401,450,1100,1199,1942
401,450,1200,1299,2055
401,450,1300,1399,2168
401,450,1400,1499,2282
401,450,1500,1599,2397
401,450,1600,1699,2511
401,450,1700,1799,2624
401,450,1800,1899,2737
401,450,1900,1999,2851
401,450,2000,2099,2949
401,450,2100,2199,3030
401,450,2200,2299,3112
401,450,2300,2399,3194
401,450,2400,2499,3276
401,450,2500,2599,3358
401,450,2600,2699,3439
401,450,2700,2799,3520
401,450,2800,2899,3603
401,450,2900,2999,3685
401,450,3000,3099,3766
401,450,3100,3199,3848
401,450,3200,3299,3930
401,450,3300,3399,4010
401,450,3400,3499,4092
401,450,3500,3599,4174
401,450,3600,3699,4257
401,450,3700,3799,4338
401,450,3800,3899,4420
401,450,3900,3999,4502
401,450,4000,4199,4624
401,450,4200,4399,4789
401,450,4400,4599,4953
401,450,4600,4799,5117
401,450,4800,4999,5282
401,450,5000,5199,5447
401,450,5200,5399,5611
401,450,5400,5599,5774
401,450,5600,5799,5940
401,450,5800,5999,6105
401,450,6000,6199,6269
401,450,6200,6399,6433
401,450,6400,6599,6596
401,450,6600,6799,6760
401,450,6800,6999,6925
401,450,7000,7199,7090
401,450,7200,7399,7255
401,450,7400,7599,7418
401,450,7600,7799,7583
401,450,7800,7999,7747
401,450,8000,8199,7908
401,450,8200,8399,8069
401,450,8400,8599,8228
401,450,8600,8799,8386
401,450,8800,8999,8545
401,450,9000,9199,8703
401,450,9200,9399,8862
401,450,9400,9599,9020
401,450,9600,9799,9179
401,450,9800,9999,9339
401,450,10000,10199,9498
401,450,10200,10399,9658
401,450,10400,10599,9816
401,450,10600,10799,9975
401,450,10800,10999,10134
401,450,11000,11199,10292
401,450,11200,11399,10451
401,450,11400,11599,10610
401,450,11600,11799,10769
401,450,11800,11999,10928
401,450,12000,12499,11175
401,450,12500,12999,11515
401,450,13000,13499,11851
401,450,13500,13999,12190
401,450,14000,14499,12528
401,450,14500,14999,12866
401,450,15000,15499,13205
401,450,15500,15999,13543
401,450,16000,16499,13848
401,450,16500,16999,14152
401,450,17000,17499,14457
401,450,17500,17999,14761
401,450,18000,18499,15067
401,450,18500,18999,15370
401,450,19000,19499,15673
401,450,19500,19999,15977
401,450,20000,20499,16282
401,450,20500,20999,16586
401,450,21000,21499,16891
401,450,21500,21999,17196
401,450,22000,22499,17501
401,450,22500,22999,17806
401,450,23000,23499,18109
401,450,23500,23999,18414
451,500,1000,1099,1863
451,500,1100,1199,1980
451,500,1200,1299,2098
451,500,1300,1399,2215
451,500,1400,1499,2331
451,500,1500,1599,2449
451,500,1600,1699,2565
451,500,1700,1799,2681
451,500,1800,1899,2799
451,500,1900,1999,2916
451,500,2000,2099,3017
451,500,2100,2199,3102
451,500,2200,2299,3186
451,500,2300,2399,3273
451,500,2400,2499,3357
451,500,2500,2599,3442
451,500,2600,2699,3527
451,500,2700,2799,3610
451,500,2800,2899,3697
451,500,2900,2999,3780
451,500,3000,3099,3866
451,500,3100,3199,3952
451,500,3200,3299,4035
451,500,3300,3399,4122
451,500,3400,3499,4206
451,500,3500,3599,4291
451,500,3600,3699,4377
451,500,3700,3799,4462
451,500,3800,3899,4547
451,500,3900,3999,4630
451,500,4000,4199,4758
451,500,4200,4399,4930
451,500,4400,4599,5099
451,500,4600,4799,5269
451,500,4800,4999,5440
451,500,5000,5199,5610
451,500,5200,5399,5779
451,500,5400,5599,5951
451,500,5600,5799,6120
451,500,5800,5999,6290
451,500,6000,6199,6460
451,500,6200,6399,6631
451,500,6400,6599,6801
451,500,6600,6799,6970
451,500,6800,6999,7141
451,500,7000,7199,7311
451,500,7200,7399,7481
451,500,7400,7599,7653
451,500,7600,7799,7822
451,500,7800,7999,7991
451,500,8000,8199,8158
451,500,8200,8399,8323
451,500,8400,8599,8487
451,500,8600,8799,8652
451,500,8800,8999,8817
451,500,9000,9199,8981
451,500,9200,9399,9145
451,500,9400,9599,9310
451,500,9600,9799,9473
451,500,9800,9999,9637
451,500,10000,10199,9802
451,500,10200,10399,9967
451,500,10400,10599,10131
451,500,10600,10799,10295
451,500,10800,10999,10459
451,500,11000,11199,10624
451,500,11200,11399,10787
451,500,11400,11599,10953
451,500,11600,11799,11117
451,500,11800,11999,11280
451,500,12000,12499,11539
451,500,12500,12999,11889
451,500,13000,13499,12241
451,500,13500,13999,12592
451,500,14000,14499,12943
451,500,14500,14999,13293
451,500,15000,15499,13646
451,500,15500,15999,13996
451,500,16000,16499,14312
451,500,16500,16999,14627
451,500,17000,17499,14943
451,500,17500,17999,15258
451,500,18000,18499,15574
451,500,18500,18999,15891
451,500,19000,19499,16208
451,500,19500,19999,16524
451,500,20000,20499,16838
451,500,20500,20999,17154
451,500,21000,21499,17470
451,500,21500,21999,17786
451,500,22000,22499,18103
451,500,22500,22999,18417
451,500,23000,23499,18733
451,500,23500,23999,19050
501,550,1000,1099,1899
501,550,1100,1199,2019
501,550,1200,1299,2139
501,550,1300,1399,2260
501,550,1400,1499,2380
501,550,1500,1599,2500
501,550,1600,1699,2619
501,550,1700,1799,2739
501,550,1800,1899,2862
501,550,1900,1999,2981
501,550,2000,2099,3086
501,550,2100,2199,3173
501,550,2200,2299,3262
501,550,2300,2399,3349
501,550,2400,2499,3438
501,550,2500,2599,3526
501,550,2600,2699,3614
501,550,2700,2799,3703
501,550,2800,2899,3792
501,550,2900,2999,3877
501,550,3000,3099,3967
501,550,3100,3199,4055
501,550,3200,3299,4142
501,550,3300,3399,4231
501,550,3400,3499,4320
501,550,3500,3599,4408
501,550,3600,3699,4495
501,550,3700,3799,4583
501,550,3800,3899,4673
501,550,3900,3999,4760
501,550,4000,4199,4893
501,550,4200,4399,5069
501,550,4400,4599,5245
501,550,4600,4799,5421
501,550,4800,4999,5597
501,550,5000,5199,5772
501,550,5200,5399,5949
501,550,5400,5599,6125
501,550,5600,5799,6300
501,550,5800,5999,6476
501,550,6000,6199,6652
501,550,6200,6399,6829
501,550,6400,6599,7005
501,550,6600,6799,7180
501,550,6800,6999,7358
501,550,7000,7199,7533
501,550,7200,7399,7709
501,550,7400,7599,7884
501,550,7600,7799,8061
501,550,7800,7999,8237
501,550,8000,8199,8409
501,550,8200,8399,8579
501,550,8400,8599,8748
501,550,8600,8799,8917
501,550,8800,8999,9088
501,550,9000,9199,9259
501,550,9200,9399,9428
501,550,9400,9599,9596
501,550,9600,9799,9766
501,550,9800,9999,9937
501,550,10000,10199,10107
501,550,10200,10399,10277
501,550,10400,10599,10446
501,550,10600,10799,10615
501,550,10800,10999,10785
501,550,11000,11199,10956
501,550,11200,11399,11126
501,550,11400,11599,11294
501,550,11600,11799,11465
501,550,11800,11999,11633
501,550,12000,12499,11900
501,550,12500,12999,12266
501,550,13000,13499,12628
501,550,13500,13999,12992
501,550,14000,14499,13356
501,550,14500,14999,13719
501,550,15000,15499,14086
501,550,15500,15999,14448
501,550,16000,16499,14776
501,550,16500,16999,15102
501,550,17000,17499,15430
501,550,17500,17999,15757
501,550,18000,18499,16084
501,550,18500,18999,16412
501,550,19000,19499,16740
501,550,19500,19999,17066
501,550,20000,20499,17394
501,550,20500,20999,17722
501,550,21000,21499,18047
501,550,21500,21999,18376
501,550,22000,22499,18703
501,550,22500,22999,19030
501,550,23000,23499,19359
501,550,23500,23999,19685
551,600,1000,1099,1936
551,600,1100,1199,2057
551,600,1200,1299,2180
551,600,1300,1399,2305
551,600,1400,1499,2428
551,600,1500,1599,2552
551,600,1600,1699,2675
551,600,1700,1799,2798
551,600,1800,1899,2922
551,600,1900,1999,3046
551,600,2000,2099,3153
551,600,2100,2199,3245
551,600,2200,2299,3335
551,600,2300,2399,3427
551,600,2400,2499,3518
551,600,2500,2599,3609
551,600,2600,2699,3701
551,600,2700,2799,3794
551,600,2800,2899,3884
551,600,2900,2999,3977
551,600,3000,3099,4068
551,600,3100,3199,4160
551,600,3200,3299,4251
551,600,3300,3399,4341
551,600,3400,3499,4433
551,600,3500,3599,4525
551,600,3600,3699,4616
551,600,3700,3799,4707
551,600,3800,3899,4800
551,600,3900,3999,4891
551,600,4000,4199,5027
551,600,4200,4399,5208
551,600,4400,4599,5392
551,600,4600,4799,5573
551,600,4800,4999,5755
551,600,5000,5199,5936
551,600,5200,5399,6118
551,600,5400,5599,6299
551,600,5600,5799,6480
551,600,5800,5999,6663
551,600,6000,6199,6845
551,600,6200,6399,7026
551,600,6400,6599,7208
551,600,6600,6799,7391
551,600,6800,6999,7572
551,600,7000,7199,7753
551,600,7200,7399,7936
551,600,7400,7599,8118
551,600,7600,7799,8299
551,600,7800,7999,8480
551,600,8000,8199,8659
551,600,8200,8399,8835
551,600,8400,8599,9009
551,600,8600,8799,9183
551,600,8800,8999,9361
551,600,9000,9199,9535
551,600,9200,9399,9711
551,600,9400,9599,9885
551,600,9600,9799,10059
551,600,9800,9999,10237
551,600,10000,10199,10411
551,600,10200,10399,10587
551,600,10400,10599,10761
551,600,10600,10799,10936
551,600,10800,10999,11113
551,600,11000,11199,11287
551,600,11200,11399,11463
551,600,11400,11599,11637
551,600,11600,11799,11811
551,600,11800,11999,11988
551,600,12000,12499,12263
551,600,12500,12999,12640
551,600,13000,13499,13017
551,600,13500,13999,13394
551,600,14000,14499,13770
551,600,14500,14999,14147
551,600,15000,15499,14525
551,600,15500,15999,14900
551,600,16000,16499,15241
551,600,16500,16999,15579
551,600,17000,17499,15919
551,600,17500,17999,16259
551,600,18000,18499,16596
551,600,18500,18999,16937
551,600,19000,19499,17275
551,600,19500,19999,17614
551,600,20000,20499,17954
551,600,20500,20999,18293
551,600,21000,21499,18632
551,600,21500,21999,18971
551,600,22000,22499,19310
551,600,22500,22999,19650
551,600,23000,23499,19989
551,600,23500,23999,20327
601,650,1000,1099,1969
601,650,1100,1199,2097
601,650,1200,1299,2224
601,650,1300,1399,2350
601,650,1400,1499,2477
601,650,1500,1599,2604
601,650,1600,1699,2731
601,650,1700,1799,2855
601,650,1800,1899,2983
601,650,1900,1999,3109
601,650,2000,2099,3222
601,650,2100,2199,3315
601,650,2200,2299,3410
601,650,2300,2399,3505
601,650,2400,2499,3599
601,650,2500,2599,3694
601,650,2600,2699,3790
601,650,2700,2799,3884
601,650,2800,2899,3979
601,650,2900,2999,4074
601,650,3000,3099,4168
601,650,3100,3199,4263
601,650,3200,3299,4359
601,650,3300,3399,4452
601,650,3400,3499,4548
601,650,3500,3599,4643
601,650,3600,3699,4736
601,650,3700,3799,4831
601,650,3800,3899,4926
601,650,3900,3999,5019
601,650,4000,4199,5161
601,650,4200,4399,5349
601,650,4400,4599,5537
601,650,4600,4799,5725
601,650,4800,4999,5912
601,650,5000,5199,6100
601,650,5200,5399,6287
601,650,5400,5599,6474
601,650,5600,5799,6662
601,650,5800,5999,6849
601,650,6000,6199,7037
601,650,6200,6399,7225
601,650,6400,6599,7413
601,650,6600,6799,7600
601,650,6800,6999,7788
601,650,7000,7199,7975
601,650,7200,7399,8161
601,650,7400,7599,8349
601,650,7600,7799,8539
601,650,7800,7999,8725
601,650,8000,8199,8909
601,650,8200,8399,9090
601,650,8400,8599,9271
601,650,8600,8799,9451
601,650,8800,8999,9631
601,650,9000,9199,9813
601,650,9200,9399,9992
601,650,9400,9599,10173
601,650,9600,9799,10355
601,650,9800,9999,10536
601,650,10000,10199,10716
601,650,10200,10399,10896
601,650,10400,10599,11077
601,650,10600,10799,11258
601,650,10800,10999,11437
601,650,11000,11199,11618
601,650,11200,11399,11799
601,650,11400,11599,11980
601,650,11600,11799,12160
601,650,11800,11999,12340
601,650,12000,12499,12626
601,650,12500,12999,13016
601,650,13000,13499,13404
601,650,13500,13999,13795
601,650,14000,14499,14183
601,650,14500,14999,14575
601,650,15000,15499,14964
601,650,15500,15999,15353
601,650,16000,16499,15704
601,650,16500,16999,16054
601,650,17000,17499,16406
601,650,17500,17999,16755
601,650,18000,18499,17106
601,650,18500,18999,17457
601,650,19000,19499,17808
601,650,19500,19999,18159
601,650,20000,20499,18508
601,650,20500,20999,18859
601,650,21000,21499,19211
601,650,21500,21999,19562
601,650,22000,22499,19912
601,650,22500,22999,20262
601,650,23000,23499,20613
601,650,23500,23999,20964
651,700,1000,1099,2005
651,700,1100,1199,2135
651,700,1200,1299,2266
651,700,1300,1399,2397
651,700,1400,1499,2525
651,700,1500,1599,2656
651,700,1600,1699,2786
651,700,1700,1799,2915
651,700,1800,1899,3044
651,700,1900,1999,3175
651,700,2000,2099,3289
651,700,2100,2199,3386
651,700,2200,2299,3485
651,700,2300,2399,3583
651,700,2400,2499,3680
651,700,2500,2599,3778
651,700,2600,2699,3876
651,700,2700,2799,3975
651,700,2800,2899,4073
651,700,2900,2999,4170
651,700,3000,3099,4269
651,700,3100,3199,4368
651,700,3200,3299,4465
651,700,3300,3399,4563
651,700,3400,3499,4661
651,700,3500,3599,4758
651,700,3600,3699,4857
651,700,3700,3799,4954
651,700,3800,3899,5052
651,700,3900,3999,5150
651,700,4000,4199,5296
651,700,4200,4399,5490
651,700,4400,4599,5682
651,700,4600,4799,5876
651,700,4800,4999,6071
651,700,5000,5199,6263
651,700,5200,5399,6456
651,700,5400,5599,6650
651,700,5600,5799,6843
651,700,5800,5999,7036
651,700,6000,6199,7229
651,700,6200,6399,7422
651,700,6400,6599,7616
651,700,6600,6799,7810
651,700,6800,6999,8002
651,700,7000,7199,8196
651,700,7200,7399,8389
651,700,7400,7599,8584
651,700,7600,7799,8775
651,700,7800,7999,8969
651,700,8000,8199,9159
651,700,8200,8399,9344
651,700,8400,8599,9531
651,700,8600,8799,9717
651,700,8800,8999,9902
651,700,9000,9199,10091
651,700,9200,9399,10277
651,700,9400,9599,10462
651,700,9600,9799,10648
651,700,9800,9999,10833
651,700,10000,10199,11020
651,700,10200,10399,11206
651,700,10400,10599,11392
651,700,10600,10799,11578
651,700,10800,10999,11763
651,700,11000,11199,11951
651,700,11200,11399,12137
651,700,11400,11599,12322
651,700,11600,11799,12508
651,700,11800,11999,12693
651,700,12000,12499,12988
651,700,12500,12999,13391
651,700,13000,13499,13794
651,700,13500,13999,14195
651,700,14000,14499,14597
651,700,14500,14999,15000
651,700,15000,15499,15403
651,700,15500,15999,15805
651,700,16000,16499,16168
651,700,16500,16999,16530
651,700,17000,17499,16891
651,700,17500,17999,17254
651,700,18000,18499,17616
651,700,18500,18999,17978
651,700,19000,19499,18340
651,700,19500,19999,18703
651,700,20000,20499,19065
651,700,20500,20999,19426
651,700,21000,21499,19789
651,700,21500,21999,20150
651,700,22000,22499,20513
651,700,22500,22999,20874
651,700,23000,23499,21238
651,700,23500,23999,21599
701,750,1000,1099,2041
701,750,1100,1199,2174
701,750,1200,1299,2308
701,750,1300,1399,2440
701,750,1400,1499,2574
701,750,1500,1599,2707
701,750,1600,1699,2840
701,750,1700,1799,2973
701,750,1800,1899,3106
701,750,1900,1999,3240
701,750,2000,2099,3357
701,750,2100,2199,3458
701,750,2200,2299,3559
701,750,2300,2399,3661
701,750,2400,2499,3762
701,750,2500,2599,3863
701,750,2600,2699,3964
701,750,2700,2799,4065
701,750,2800,2899,4166
701,750,2900,2999,4268
701,750,3000,3099,4370
701,750,3100,3199,4470
701,750,3200,3299,4572
701,750,3300,3399,4673
701,750,3400,3499,4774
701,750,3500,3599,4876
701,750,3600,3699,4977
701,750,3700,3799,5079
701,750,3800,3899,5179
701,750,3900,3999,5281
701,750,4000,4199,5429
701,750,4200,4399,5629
701,750,4400,4599,5828
701,750,4600,4799,6027
701,750,4800,4999,6227
701,750,5000,5199,6426
701,750,5200,5399,6624
701,750,5400,5599,6825
701,750,5600,5799,7022
701,750,5800,5999,7223
701,750,6000,6199,7421
701,750,6200,6399,7620
701,750,6400,6599,7820
701,750,6600,6799,8019
701,750,6800,6999,8218
701,750,7000,7199,8417
701,750,7200,7399,8615
701,750,7400,7599,8816
701,750,7600,7799,9015
701,750,7800,7999,9215
701,750,8000,8199,9409
701,750,8200,8399,9601
701,750,8400,8599,9792
701,750,8600,8799,9984
701,750,8800,8999,10175
701,750,9000,9199,10366
701,750,9200,9399,10558
701,750,9400,9599,10749
701,750,9600,9799,10941
701,750,9800,9999,11132
701,750,10000,10199,11324
701,750,10200,10399,11516
701,750,10400,10599,11706
701,750,10600,10799,11898
701,750,10800,10999,12090
701,750,11000,11199,12281
701,750,11200,11399,12472
701,750,11400,11599,12665
701,750,11600,11799,12856
701,750,11800,11999,13046
701,750,12000,12499,13350
701,750,12500,12999,13765
701,750,13000,13499,14181
701,750,13500,13999,14596
701,750,14000,14499,15013
701,750,14500,14999,15428
701,750,15000,15499,15843
701,750,15500,15999,16260
701,750,16000,16499,16633
701,750,16500,16999,17007
701,750,17000,17499,17381
701,750,17500,17999,17754
701,750,18000,18499,18129
701,750,18500,18999,18503
701,750,19000,19499,18877
701,750,19500,19999,19251
701,750,20000,20499,19624
701,750,20500,20999,19998
701,750,21000,21499,20373
701,750,21500,21999,20746
701,750,22000,22499,21120
701,750,22500,22999,21494
701,750,23000,23499,21868
701,750,23500,23999,22243
751,800,1000,1099,2078
751,800,1100,1199,2214
751,800,1200,1299,2349
751,800,1300,1399,2485
751,800,1400,1499,2622
751,800,1500,1599,2759
751,800,1600,1699,2894
751,800,1700,1799,3030
751,800,1800,1899,3168
751,800,1900,1999,3304
751,800,2000,2099,3425
751,800,2100,2199,3530
751,800,2200,2299,3634
751,800,2300,2399,3738
751,800,2400,2499,3844
751,800,2500,2599,3948
751,800,2600,2699,4051
751,800,2700,2799,4156
751,800,2800,2899,4261
751,800,2900,2999,4365
751,800,3000,3099,4470
751,800,3100,3199,4574
751,800,3200,3299,4680
751,800,3300,3399,4784
751,800,3400,3499,4887
751,800,3500,3599,4992
751,800,3600,3699,5097
751,800,3700,3799,5200
751,800,3800,3899,5306
751,800,3900,3999,5410
751,800,4000,4199,5566
751,800,4200,4399,5769
751,800,4400,4599,5975
751,800,4600,4799,6179
751,800,4800,4999,6385
751,800,5000,5199,6590
751,800,5200,5399,6794
751,800,5400,5599,7000
751,800,5600,5799,7203
751,800,5800,5999,7410
751,800,6000,6199,7614
751,800,6200,6399,7819
751,800,6400,6599,8024
751,800,6600,6799,8230
751,800,6800,6999,8434
751,800,7000,7199,8639
751,800,7200,7399,8844
751,800,7400,7599,9048
751,800,7600,7799,9255
751,800,7800,7999,9458
751,800,8000,8199,9660
751,800,8200,8399,9856
751,800,8400,8599,10053
751,800,8600,8799,10250
751,800,8800,8999,10448
751,800,9000,9199,10644
751,800,9200,9399,10842
751,800,9400,9599,11037
751,800,9600,9799,11234
751,800,9800,9999,11432
751,800,10000,10199,11627
751,800,10200,10399,11826
751,800,10400,10599,12021
751,800,10600,10799,12220
751,800,10800,10999,12416
751,800,11000,11199,12612
751,800,11200,11399,12811
751,800,11400,11599,13006
751,800,11600,11799,13203
751,800,11800,11999,13400
751,800,12000,12499,13713
751,800,12500,12999,14142
751,800,13000,13499,14570
751,800,13500,13999,14997
751,800,14000,14499,15427
751,800,14500,14999,15855
751,800,15000,15499,16282
751,800,15500,15999,16712
751,800,16000,16499,17098
751,800,16500,16999,17481
751,800,17000,17499,17868
751,800,17500,17999,18253
751,800,18000,18499,18639
751,800,18500,18999,19023
751,800,19000,19499,19410
751,800,19500,19999,19794
751,800,20000,20499,20180
751,800,20500,20999,20565
751,800,21000,21499,20952
751,800,21500,21999,21335
751,800,22000,22499,21722
751,800,22500,22999,22107
751,800,23000,23499,22494
751,800,23500,23999,22877
801,850,1000,1099,2113
801,850,1100,1199,2253
801,850,1200,1299,2391
801,850,1300,1399,2531
801,850,1400,1499,2671
801,850,1500,1599,2811
801,850,1600,1699,2950
801,850,1700,1799,3090
801,850,1800,1899,3231
801,850,1900,1999,3369
801,850,2000,2099,3492
801,850,2100,2199,3600
801,850,2200,2299,3709
801,850,2300,2399,3816
801,850,2400,2499,3923
801,850,2500,2599,4031
801,850,2600,2699,4138
801,850,2700,2799,4247
801,850,2800,2899,4355
801,850,2900,2999,4462
801,850,3000,3099,4571
801,850,3100,3199,4679
801,850,3200,3299,4787
801,850,3300,3399,4893
801,850,3400,3499,5001
801,850,3500,3599,5109
801,850,3600,3699,5217
801,850,3700,3799,5323
801,850,3800,3899,5432
801,850,3900,3999,5541
801,850,4000,4199,5700
801,850,4200,4399,5909
801,850,4400,4599,6121
801,850,4600,4799,6331
801,850,4800,4999,6543
801,850,5000,5199,6752
801,850,5200,5399,6964
801,850,5400,5599,7174
801,850,5600,5799,7386
801,850,5800,5999,7594
801,850,6000,6199,7808
801,850,6200,6399,8017
801,850,6400,6599,8229
801,850,6600,6799,8438
801,850,6800,6999,8650
801,850,7000,7199,8860
801,850,7200,7399,9072
801,850,7400,7599,9281
801,850,7600,7799,9491
801,850,7800,7999,9702
801,850,8000,8199,9908
801,850,8200,8399,10111
801,850,8400,8599,10313
801,850,8600,8799,10517
801,850,8800,8999,10719
801,850,9000,9199,10921
801,850,9200,9399,11123
801,850,9400,9599,11325
801,850,9600,9799,11528
801,850,9800,9999,11731
801,850,10000,10199,11934
801,850,10200,10399,12136
801,850,10400,10599,12337
801,850,10600,10799,12539
801,850,10800,10999,12740
801,850,11000,11199,12945
801,850,11200,11399,13146
801,850,11400,11599,13349
801,850,11600,11799,13551
801,850,11800,11999,13753
801,850,12000,12499,14075
801,850,12500,12999,14516
801,850,13000,13499,14957
801,850,13500,13999,15399
801,850,14000,14499,15840
801,850,14500,14999,16281
801,850,15000,15499,16723
801,850,15500,15999,17163
801,850,16000,16499,17561
801,850,16500,16999,17958
801,850,17000,17499,18355
801,850,17500,17999,18751
801,850,18000,18499,19149
801,850,18500,18999,19546
801,850,19000,19499,19943
801,850,19500,19999,20340
801,850,20000,20499,20737
801,850,20500,20999,21134
801,850,21000,21499,21532
801,850,21500,21999,21929
801,850,22000,22499,22325
801,850,22500,22999,22722
801,850,23000,23499,23120
801,850,23500,23999,23517
851,900,1000,1099,2148
851,900,1100,1199,2291
851,900,1200,1299,2433
851,900,1300,1399,2576
851,900,1400,1499,2719
851,900,1500,1599,2863
851,900,1600,1699,3004
851,900,1700,1799,3147
851,900,1800,1899,3291
851,900,1900,1999,3434
851,900,2000,2099,3560
851,900,2100,2199,3672
851,900,2200,2299,3781
851,900,2300,2399,3893
851,900,2400,2499,4005
851,900,2500,2599,4116
851,900,2600,2699,4227
851,900,2700,2799,4337
851,900,2800,2899,4447
851,900,2900,2999,4561
851,900,3000,3099,4671
851,900,3100,3199,4781
851,900,3200,3299,4892
851,900,3300,3399,5003
851,900,3400,3499,5115
851,900,3500,3599,5226
851,900,3600,3699,5336
851,900,3700,3799,5448
851,900,3800,3899,5559
851,900,3900,3999,5670
851,900,4000,4199,5834
851,900,4200,4399,6049
851,900,4400,4599,6266
851,900,4600,4799,6483
851,900,4800,4999,6699
851,900,5000,5199,6915
851,900,5200,5399,7134
851,900,5400,5599,7349
851,900,5600,5799,7566
851,900,5800,5999,7783
851,900,6000,6199,7998
851,900,6200,6399,8216
851,900,6400,6599,8432
851,900,6600,6799,8649
851,900,6800,6999,8864
851,900,7000,7199,9082
851,900,7200,7399,9299
851,900,7400,7599,9515
851,900,7600,7799,9730
851,900,7800,7999,9947
851,900,8000,8199,10159
851,900,8200,8399,10367
851,900,8400,8599,10574
851,900,8600,8799,10783
851,900,8800,8999,10990
851,900,9000,9199,11198
851,900,9200,9399,11406
851,900,9400,9599,11614
851,900,9600,9799,11822
851,900,9800,9999,12029
851,900,10000,10199,12237
851,900,10200,10399,12445
851,900,10400,10599,12653
851,900,10600,10799,12860
851,900,10800,10999,13069
851,900,11000,11199,13276
