dist_mi_min,dist_mi_max,weight_lbs_min,weight_lbs_max,rate
1,20,1000,1099,654
1,20,1100,1199,737
1,20,1200,1299,821
1,20,1300,1399,904
1,20,1400,1499,987
1,20,1500,1599,1072
1,20,1600,1699,1154
1,20,1700,1799,1239
1,20,1800,1899,1323
1,20,1900,1999,1406
1,20,2000,2099,1464
1,20,2100,2199,1501
1,20,2200,2299,1537
1,20,2300,2399,1571
1,20,2400,2499,1606
1,20,2500,2599,1643
1,20,2600,2699,1679
1,20,2700,2799,1713
1,20,2800,2899,1748
1,20,2900,2999,1786
1,20,3000,3099,1820
1,20,3100,3199,1856
1,20,3200,3299,1892
1,20,3300,3399,1925
1,20,3400,3499,1962
1,20,3500,3599,1998
1,20,3600,3699,2032
1,20,3700,3799,2068
1,20,3800,3899,2104
1,20,3900,3999,2139
1,20,4000,4199,2183
1,20,4200,4399,2237
1,20,4400,4599,2291
1,20,4600,4799,2345
1,20,4800,4999,2400
1,20,5000,5199,2453
1,20,5200,5399,2508
1,20,5400,5599,2561
1,20,5600,5799,2614
1,20,5800,5999,2668
1,20,6000,6199,2722
1,20,6200,6399,2776
1,20,6400,6599,2830
1,20,6600,6799,2883
1,20,6800,6999,2937
1,20,7000,7199,2991
1,20,7200,7399,3046
1,20,7400,7599,3100
1,20,7600,7799,3153
1,20,7800,7999,3206
1,20,8000,8199,3260
1,20,8200,8399,3309
1,20,8400,8599,3359
1,20,8600,8799,3409
1,20,8800,8999,3459
1,20,9000,9199,3510
1,20,9200,9399,3559
1,20,9400,9599,3608
1,20,9600,9799,3660
1,20,9800,9999,3710
1,20,10000,10199,3759
1,20,10200,10399,3809
1,20,10400,10599,3859
1,20,10600,10799,3909
1,20,10800,10999,3959
1,20,11000,11199,4009
1,20,11200,11399,4059
1,20,11400,11599,4110
1,20,11600,11799,4160
1,20,11800,11999,4209
1,20,12000,12499,4291
1,20,12500,12999,4408
1,20,13000,13499,4524
1,20,13500,13999,4639
1,20,14000,14499,4754
1,20,14500,14999,4871
1,20,15000,15499,4986
1,20,15500,15999,5103
1,20,16000,16499,5205
1,20,16500,16999,5310
1,20,17000,17499,5415
1,20,17500,17999,5519
1,20,18000,18499,5623
1,20,18500,18999,5727
1,20,19000,19499,5832
1,20,19500,19999,5936
1,20,20000,20499,6039
1,20,20500,20999,6144
1,20,21000,21499,6248
1,20,21500,21999,6351
1,20,22000,22499,6457
1,20,22500,22999,6561
1,20,23000,23499,6664
1,20,23500,23999,6768
21,40,1000,1099,692
21,40,1100,1199,777
21,40,1200,1299,860
21,40,1300,1399,943
21,40,1400,1499,1027
21,40,1500,1599,1112
21,40,1600,1699,1195
21,40,1700,1799,1279
21,40,1800,1899,1363
21,40,1900,1999,1447
21,40,2000,2099,1508
21,40,2100,2199,1545
21,40,2200,2299,1582
21,40,2300,2399,1619
21,40,2400,2499,1657
21,40,2500,2599,1695
21,40,2600,2699,1733
21,40,2700,2799,1769
21,40,2800,2899,1807
21,40,2900,2999,1845
21,40,3000,3099,1882
21,40,3100,3199,1919
21,40,3200,3299,1958
21,40,3300,3399,1994
21,40,3400,3499,2031
21,40,3500,3599,2069
21,40,3600,3699,2108
21,40,3700,3799,2145
21,40,3800,3899,2181
21,40,3900,3999,2219
21,40,4000,4199,2267
21,40,4200,4399,2323
21,40,4400,4599,2382
21,40,4600,4799,2438
21,40,4800,4999,2494
21,40,5000,5199,2553
21,40,5200,5399,2611
21,40,5400,5599,2668
21,40,5600,5799,2724
21,40,5800,5999,2782
21,40,6000,6199,2839
21,40,6200,6399,2895
21,40,6400,6599,2954
21,40,6600,6799,3011
21,40,6800,6999,3068
21,40,7000,7199,3127
21,40,7200,7399,3183
21,40,7400,7599,3240
21,40,7600,7799,3296
21,40,7800,7999,3354
21,40,8000,8199,3410
21,40,8200,8399,3463
21,40,8400,8599,3517
21,40,8600,8799,3571
21,40,8800,8999,3624
21,40,9000,9199,3678
21,40,9200,9399,3732
21,40,9400,9599,3787
21,40,9600,9799,3842
21,40,9800,9999,3895
21,40,10000,10199,3949
21,40,10200,10399,4002
21,40,10400,10599,4055
21,40,10600,10799,4110
21,40,10800,10999,4164
21,40,11000,11199,4218
21,40,11200,11399,4271
21,40,11400,11599,4325
21,40,11600,11799,4379
21,40,11800,11999,4432
21,40,12000,12499,4522
21,40,12500,12999,4647
21,40,13000,13499,4772
21,40,13500,13999,4896
21,40,14000,14499,5022
21,40,14500,14999,5147
21,40,15000,15499,5271
21,40,15500,15999,5398
21,40,16000,16499,5510
21,40,16500,16999,5622
21,40,17000,17499,5734
21,40,17500,17999,5848
21,40,18000,18499,5960
21,40,18500,18999,6073
21,40,19000,19499,6184
21,40,19500,19999,6297
21,40,20000,20499,6410
21,40,20500,20999,6524
21,40,21000,21499,6635
21,40,21500,21999,6748
21,40,22000,22499,6860
21,40,22500,22999,6973
21,40,23000,23499,7086
21,40,23500,23999,7198
41,60,1000,1099,732
41,60,1100,1199,817
41,60,1200,1299,899
41,60,1300,1399,983
41,60,1400,1499,1067
41,60,1500,1599,1151
41,60,1600,1699,1236
41,60,1700,1799,1319
41,60,1800,1899,1404
41,60,1900,1999,1487
41,60,2000,2099,1549
41,60,2100,2199,1589
41,60,2200,2299,1629
41,60,2300,2399,1668
41,60,2400,2499,1708
41,60,2500,2599,1746
41,60,2600,2699,1787
41,60,2700,2799,1826
41,60,2800,2899,1865
41,60,2900,2999,1905
41,60,3000,3099,1945
41,60,3100,3199,1985
41,60,3200,3299,2024
41,60,3300,3399,2062
41,60,3400,3499,2102
41,60,3500,3599,2142
41,60,3600,3699,2180
41,60,3700,3799,2221
41,60,3800,3899,2260
41,60,3900,3999,2300
41,60,4000,4199,2350
41,60,4200,4399,2411
41,60,4400,4599,2471
41,60,4600,4799,2532
41,60,4800,4999,2591
41,60,5000,5199,2654
41,60,5200,5399,2714
41,60,5400,5599,2774
41,60,5600,5799,2835
41,60,5800,5999,2894
41,60,6000,6199,2957
41,60,6200,6399,3017
41,60,6400,6599,3078
41,60,6600,6799,3139
41,60,6800,6999,3198
41,60,7000,7199,3260
41,60,7200,7399,3319
41,60,7400,7599,3381
41,60,7600,7799,3441
41,60,7800,7999,3502
41,60,8000,8199,3560
41,60,8200,8399,3618
41,60,8400,8599,3676
41,60,8600,8799,3732
41,60,8800,8999,3793
41,60,9000,9199,3849
41,60,9200,9399,3906
41,60,9400,9599,3964
41,60,9600,9799,4022
41,60,9800,9999,4080
41,60,10000,10199,4136
41,60,10200,10399,4194
41,60,10400,10599,4253
41,60,10600,10799,4310
41,60,10800,10999,4368
41,60,11000,11199,4426
41,60,11200,11399,4482
41,60,11400,11599,4540
41,60,11600,11799,4598
41,60,11800,11999,4655
41,60,12000,12499,4750
41,60,12500,12999,4885
41,60,13000,13499,5019
41,60,13500,13999,5153
41,60,14000,14499,5289
41,60,14500,14999,5422
41,60,15000,15499,5557
41,60,15500,15999,5691
41,60,16000,16499,5812
41,60,16500,16999,5933
41,60,17000,17499,6053
41,60,17500,17999,6173
41,60,18000,18499,6294
41,60,18500,18999,6417
41,60,19000,19499,6536
41,60,19500,19999,6657
41,60,20000,20499,6778
41,60,20500,20999,6899
41,60,21000,21499,7018
41,60,21500,21999,7140
41,60,22000,22499,7261
41,60,22500,22999,7381
41,60,23000,23499,7503
41,60,23500,23999,7623
61,80,1000,1099,771
61,80,1100,1199,855
61,80,1200,1299,940
61,80,1300,1399,1023
61,80,1400,1499,1109
61,80,1500,1599,1192
61,80,1600,1699,1276
61,80,1700,1799,1361
61,80,1800,1899,1444
61,80,1900,1999,1528
61,80,2000,2099,1591
61,80,2100,2199,1632
61,80,2200,2299,1675
61,80,2300,2399,1715
61,80,2400,2499,1756
61,80,2500,2599,1800
61,80,2600,2699,1841
61,80,2700,2799,1882
61,80,2800,2899,1922
61,80,2900,2999,1965
61,80,3000,3099,2006
61,80,3100,3199,2047
61,80,3200,3299,2091
61,80,3300,3399,2131
61,80,3400,3499,2173
61,80,3500,3599,2215
61,80,3600,3699,2256
61,80,3700,3799,2298
61,80,3800,3899,2338
61,80,3900,3999,2382
61,80,4000,4199,2433
61,80,4200,4399,2496
61,80,4400,4599,2562
61,80,4600,4799,2625
61,80,4800,4999,2690
61,80,5000,5199,2752
61,80,5200,5399,2818
61,80,5400,5599,2881
61,80,5600,5799,2945
61,80,5800,5999,3009
61,80,6000,6199,3074
61,80,6200,6399,3138
61,80,6400,6599,3200
61,80,6600,6799,3265
61,80,6800,6999,3329
61,80,7000,7199,3394
61,80,7200,7399,3457
61,80,7400,7599,3520
61,80,7600,7799,3585
61,80,7800,7999,3649
61,80,8000,8199,3712
61,80,8200,8399,3772
61,80,8400,8599,3834
61,80,8600,8799,3896
61,80,8800,8999,3957
61,80,9000,9199,4019
61,80,9200,9399,4081
61,80,9400,9599,4140
61,80,9600,9799,4203
61,80,9800,9999,4264
61,80,10000,10199,4326
61,80,10200,10399,4388
61,80,10400,10599,4447
61,80,10600,10799,4511
61,80,10800,10999,4572
61,80,11000,11199,4632
61,80,11200,11399,4694
61,80,11400,11599,4754
61,80,11600,11799,4818
61,80,11800,11999,4879
61,80,12000,12499,4980
61,80,12500,12999,5125
61,80,13000,13499,5268
61,80,13500,13999,5412
61,80,14000,14499,5555
61,80,14500,14999,5700
61,80,15000,15499,5842
61,80,15500,15999,5985
61,80,16000,16499,6115
61,80,16500,16999,6244
61,80,17000,17499,6373
61,80,17500,17999,6502
61,80,18000,18499,6631
61,80,18500,18999,6760
61,80,19000,19499,6889
61,80,19500,19999,7018
61,80,20000,20499,7148
61,80,20500,20999,7276
61,80,21000,21499,7406
61,80,21500,21999,7535
61,80,22000,22499,7665
61,80,22500,22999,7793
61,80,23000,23499,7922
61,80,23500,23999,8052
81,100,1000,1099,811
81,100,1100,1199,894
81,100,1200,1299,980
81,100,1300,1399,1063
81,100,1400,1499,1147
81,100,1500,1599,1233
81,100,1600,1699,1316
81,100,1700,1799,1401
81,100,1800,1899,1484
81,100,1900,1999,1567
81,100,2000,2099,1632
81,100,2100,2199,1677
81,100,2200,2299,1720
81,100,2300,2399,1763
81,100,2400,2499,1807
81,100,2500,2599,1850
81,100,2600,2699,1895
81,100,2700,2799,1939
81,100,2800,2899,1981
81,100,2900,2999,2025
81,100,3000,3099,2068
81,100,3100,3199,2113
81,100,3200,3299,2157
81,100,3300,3399,2200
81,100,3400,3499,2244
81,100,3500,3599,2286
81,100,3600,3699,2331
81,100,3700,3799,2375
81,100,3800,3899,2418
81,100,3900,3999,2462
81,100,4000,4199,2518
81,100,4200,4399,2584
81,100,4400,4599,2653
81,100,4600,4799,2719
81,100,4800,4999,2787
81,100,5000,5199,2853
81,100,5200,5399,2921
81,100,5400,5599,2988
81,100,5600,5799,3055
81,100,5800,5999,3122
81,100,6000,6199,3189
81,100,6200,6399,3256
81,100,6400,6599,3325
81,100,6600,6799,3393
81,100,6800,6999,3459
81,100,7000,7199,3527
81,100,7200,7399,3594
81,100,7400,7599,3662
81,100,7600,7799,3728
81,100,7800,7999,3797
81,100,8000,8199,3862
81,100,8200,8399,3928
81,100,8400,8599,3993
81,100,8600,8799,4058
81,100,8800,8999,4124
81,100,9000,9199,4188
81,100,9200,9399,4255
81,100,9400,9599,4319
81,100,9600,9799,4384
81,100,9800,9999,4448
81,100,10000,10199,4515
81,100,10200,10399,4579
81,100,10400,10599,4645
81,100,10600,10799,4709
81,100,10800,10999,4776
81,100,11000,11199,4841
81,100,11200,11399,4906
81,100,11400,11599,4972
81,100,11600,11799,5037
81,100,11800,11999,5102
81,100,12000,12499,5209
81,100,12500,12999,5363
81,100,13000,13499,5516
81,100,13500,13999,5669
81,100,14000,14499,5822
81,100,14500,14999,5975
81,100,15000,15499,6127
81,100,15500,15999,6280
81,100,16000,16499,6418
81,100,16500,16999,6555
81,100,17000,17499,6692
81,100,17500,17999,6831
81,100,18000,18499,6967
81,100,18500,18999,7106
81,100,19000,19499,7243
81,100,19500,19999,7380
81,100,20000,20499,7519
81,100,20500,20999,7657
81,100,21000,21499,7793
81,100,21500,21999,7931
81,100,22000,22499,8069
81,100,22500,22999,8204
81,100,23000,23499,8343
81,100,23500,23999,8480
101,120,1000,1099,851
101,120,1100,1199,936
101,120,1200,1299,1020
101,120,1300,1399,1103
101,120,1400,1499,1188
101,120,1500,1599,1273
101,120,1600,1699,1357
101,120,1700,1799,1440
101,120,1800,1899,1525
101,120,1900,1999,1608
101,120,2000,2099,1675
101,120,2100,2199,1720
101,120,2200,2299,1765
101,120,2300,2399,1812
101,120,2400,2499,1857
101,120,2500,2599,1902
101,120,2600,2699,1949
101,120,2700,2799,1994
101,120,2800,2899,2040
101,120,2900,2999,2086
101,120,3000,3099,2131
101,120,3100,3199,2176
101,120,3200,3299,2223
101,120,3300,3399,2268
101,120,3400,3499,2313
101,120,3500,3599,2360
101,120,3600,3699,2405
101,120,3700,3799,2451
101,120,3800,3899,2495
101,120,3900,3999,2542
101,120,4000,4199,2600
101,120,4200,4399,2671
101,120,4400,4599,2742
101,120,4600,4799,2813
101,120,4800,4999,2882
101,120,5000,5199,2954
101,120,5200,5399,3024
101,120,5400,5599,3095
101,120,5600,5799,3165
101,120,5800,5999,3237
101,120,6000,6199,3307
101,120,6200,6399,3379
101,120,6400,6599,3449
101,120,6600,6799,3519
101,120,6800,6999,3591
101,120,7000,7199,3661
101,120,7200,7399,3730
101,120,7400,7599,3803
101,120,7600,7799,3872
101,120,7800,7999,3944
101,120,8000,8199,4014
101,120,8200,8399,4083
101,120,8400,8599,4152
101,120,8600,8799,4221
101,120,8800,8999,4289
101,120,9000,9199,4359
101,120,9200,9399,4428
101,120,9400,9599,4495
101,120,9600,9799,4566
101,120,9800,9999,4634
101,120,10000,10199,4704
101,120,10200,10399,4773
101,120,10400,10599,4841
101,120,10600,10799,4910
101,120,10800,10999,4979
101,120,11000,11199,5049
101,120,11200,11399,5117
101,120,11400,11599,5186
101,120,11600,11799,5256
101,120,11800,11999,5323
101,120,12000,12499,5441
101,120,12500,12999,5601
101,120,13000,13499,5763
101,120,13500,13999,5927
101,120,14000,14499,6088
101,120,14500,14999,6250
101,120,15000,15499,6413
101,120,15500,15999,6575
101,120,16000,16499,6722
101,120,16500,16999,6867
101,120,17000,17499,7012
101,120,17500,17999,7158
101,120,18000,18499,7305
101,120,18500,18999,7451
101,120,19000,19499,7597
101,120,19500,19999,7742
101,120,20000,20499,7888
101,120,20500,20999,8034
101,120,21000,21499,8180
101,120,21500,21999,8327
101,120,22000,22499,8470
101,120,22500,22999,8616
101,120,23000,23499,8764
101,120,23500,23999,8910
121,140,1000,1099,890
121,140,1100,1199,976
121,140,1200,1299,1059
121,140,1300,1399,1143
121,140,1400,1499,1229
121,140,1500,1599,1312
121,140,1600,1699,1397
121,140,1700,1799,1481
121,140,1800,1899,1565
121,140,1900,1999,1650
121,140,2000,2099,1715
121,140,2100,2199,1763
121,140,2200,2299,1812
121,140,2300,2399,1859
121,140,2400,2499,1907
121,140,2500,2599,1954
121,140,2600,2699,2002
121,140,2700,2799,2049
121,140,2800,2899,2098
121,140,2900,2999,2146
121,140,3000,3099,2192
121,140,3100,3199,2242
121,140,3200,3299,2289
121,140,3300,3399,2336
121,140,3400,3499,2384
121,140,3500,3599,2431
121,140,3600,3699,2479
121,140,3700,3799,2528
121,140,3800,3899,2575
121,140,3900,3999,2622
121,140,4000,4199,2684
121,140,4200,4399,2758
121,140,4400,4599,2831
121,140,4600,4799,2905
121,140,4800,4999,2980
121,140,5000,5199,3053
121,140,5200,5399,3129
121,140,5400,5599,3201
121,140,5600,5799,3277
121,140,5800,5999,3349
121,140,6000,6199,3423
121,140,6200,6399,3499
121,140,6400,6599,3572
121,140,6600,6799,3647
121,140,6800,6999,3720
121,140,7000,7199,3796
121,140,7200,7399,3868
121,140,7400,7599,3943
121,140,7600,7799,4017
121,140,7800,7999,4090
121,140,8000,8199,4164
121,140,8200,8399,4237
121,140,8400,8599,4310
121,140,8600,8799,4383
121,140,8800,8999,4455
121,140,9000,9199,4528
121,140,9200,9399,4601
121,140,9400,9599,4674
121,140,9600,9799,4746
121,140,9800,9999,4820
121,140,10000,10199,4892
121,140,10200,10399,4965
121,140,10400,10599,5038
121,140,10600,10799,5110
121,140,10800,10999,5184
121,140,11000,11199,5257
121,140,11200,11399,5328
121,140,11400,11599,5402
121,140,11600,11799,5474
121,140,11800,11999,5548
121,140,12000,12499,5670
121,140,12500,12999,5841
121,140,13000,13499,6013
121,140,13500,13999,6183
121,140,14000,14499,6355
121,140,14500,14999,6527
121,140,15000,15499,6698
121,140,15500,15999,6869
121,140,16000,16499,7022
121,140,16500,16999,7177
121,140,17000,17499,7331
121,140,17500,17999,7485
121,140,18000,18499,7640
121,140,18500,18999,7795
121,140,19000,19499,7948
121,140,19500,19999,8103
121,140,20000,20499,8256
121,140,20500,20999,8411
121,140,21000,21499,8565
121,140,21500,21999,8719
121,140,22000,22499,8873
121,140,22500,22999,9027
121,140,23000,23499,9181
121,140,23500,23999,9336
141,160,1000,1099,930
141,160,1100,1199,1014
141,160,1200,1299,1099
141,160,1300,1399,1183
141,160,1400,1499,1269
141,160,1500,1599,1351
141,160,1600,1699,1436
141,160,1700,1799,1522
141,160,1800,1899,1605
141,160,1900,1999,1690
141,160,2000,2099,1757
141,160,2100,2199,1808
141,160,2200,2299,1857
141,160,2300,2399,1907
141,160,2400,2499,1956
141,160,2500,2599,2006
141,160,2600,2699,2055
141,160,2700,2799,2107
141,160,2800,2899,2157
141,160,2900,2999,2205
141,160,3000,3099,2256
141,160,3100,3199,2305
141,160,3200,3299,2354
141,160,3300,3399,2405
141,160,3400,3499,2454
141,160,3500,3599,2506
141,160,3600,3699,2555
141,160,3700,3799,2604
141,160,3800,3899,2654
141,160,3900,3999,2703
141,160,4000,4199,2767
141,160,4200,4399,2844
141,160,4400,4599,2921
141,160,4600,4799,2999
141,160,4800,4999,3077
141,160,5000,5199,3154
141,160,5200,5399,3233
141,160,5400,5599,3308
141,160,5600,5799,3386
141,160,5800,5999,3463
141,160,6000,6199,3542
141,160,6200,6399,3619
141,160,6400,6599,3696
141,160,6600,6799,3772
141,160,6800,6999,3851
